Instance,Income
150878,447962.4092
150879,87663.88811
150880,38704.4504
150881,-31764.36519
150882,327368.2986
150883,277905.6715
150884,148836.2871
150885,198235.3889
150886,211880.0491
150887,47325.26955
150888,110619.8935
150889,117328.6439
150890,-6371.18491
150891,92269.94513
150892,74815.94377
150893,80885.59455
150894,80916.54146
150895,180345.6905
150896,331813.0043
150897,172152.56
150898,151486.0603
150899,196528.3858
150900,154187.7594
150901,5943.094707
150902,110537.8837
150903,115815.3756
150904,253.2208748
150905,119858.353
150906,-4373.021076
150907,119645.6056
150908,77943.35018
150909,-12522.62596
150910,114009.4382
150911,78325.32141
150912,60022.93419
150913,12770.84835
150914,89971.51541
150915,43987.73846
150916,-3903.625585
150917,47548.56925
150918,42244.53422
150919,-21432.78962
150920,26106.10995
150921,-81014.04433
150922,93572.71565
150923,86757.2221
150924,-392.9715062
150925,126917.7495
150926,150435.1362
150927,14005.6029
150928,54914.25103
150929,169948.7643
150930,11215.7548
150931,575711.6651
150932,78217.44668
150933,6735.271036
150934,118661.4519
150935,83958.62143
150936,121727.083
150937,29974.36765
150938,51716.85249
150939,429354.8209
150940,-34449.88427
150941,-12506.22521
150942,51139.6144
150943,378191.1285
150944,-60591.92659
150945,69322.95649
150946,32045.91149
150947,272196.3505
150948,48817.55952
150949,146125.7658
150950,300076.7534
150951,28818.84451
150952,299654.1075
150953,666651.098
150954,149922.6306
150955,91300.37302
150956,58906.55682
150957,383248.0293
150958,8301.820225
150959,53269.49977
150960,22989.90234
150961,156706.3211
150962,99394.00785
150963,84626.6648
150964,350668.0958
150965,457332.1507
150966,4603.656353
150967,121564.205
150968,53745.23682
150969,82117.17194
150970,83029.92774
150971,695984.5223
150972,-43834.97415
150973,8476.92861
150974,-13405.01607
150975,99300.76894
150976,133791.8132
150977,148417.9785
150978,-13859.28381
150979,-7826.099014
150980,71645.73334
150981,151157.092
150982,72433.9069
150983,91051.72632
150984,-15266.8096
150985,117830.2412
150986,355196.0636
150987,32894.01139
150988,34695.23327
150989,206558.5217
150990,149036.366
150991,-17298.85819
150992,77605.35019
150993,-39392.28413
150994,100065.7725
150995,102487.2748
150996,135844.3281
150997,138649.3172
150998,264335.7158
150999,42004.16457
151000,370854.1208
151001,102493.1776
151002,114402.6529
151003,366377.8054
151004,163839.7769
151005,-28615.30586
151006,73766.34276
151007,81749.38777
151008,7531.517676
151009,5460.094197
151010,43805.35264
151011,37460.77972
151012,-14484.5648
151013,263917.1432
151014,298507.1116
151015,11154.51528
151016,64362.75395
151017,72977.161
151018,43739.84885
151019,234222.5909
151020,140527.2873
151021,78869.39911
151022,260122.0376
151023,30812.48338
151024,-41204.89577
151025,-33683.21777
151026,175167.9334
151027,213372.8113
151028,163866.8749
151029,140355.0066
151030,-3756.628688
151031,10537.2021
151032,298419.293
151033,-43956.94065
151034,26618.27464
151035,54667.79397
151036,219636.7168
151037,-14512.25757
151038,249303.3687
151039,15365.77885
151040,18892.94315
151041,66742.06448
151042,88843.18574
151043,76480.90175
151044,184471.9118
151045,13096.09419
151046,440709.2343
151047,-32489.72655
151048,-2041.545174
151049,30528.95991
151050,84096.66609
151051,128901.266
151052,173741.8627
151053,51631.61488
151054,43929.44238
151055,80838.84707
151056,114512.2903
151057,86700.72851
151058,1155.55015
151059,470197.8686
151060,50305.28557
151061,103026.0729
151062,504174.6998
151063,152669.1342
151064,227215.9595
151065,61281.33508
151066,38572.88276
151067,87274.8897
151068,81022.11744
151069,418639.7294
151070,79934.33686
151071,-11879.10978
151072,210146.7929
151073,64732.23468
151074,50613.59337
151075,171673.29
151076,92852.27761
151077,-32.05266838
151078,335144.6629
151079,45940.2429
151080,97949.99734
151081,168225.8826
151082,215567.2288
151083,114807.6989
151084,5919.219911
151085,174400.9069
151086,263814.1415
151087,63610.38916
151088,146254.2544
151089,290288.7653
151090,-17965.90426
151091,38986.67205
151092,-7635.607154
151093,47614.98937
151094,167774.0227
151095,25363.50186
151096,281659.0547
151097,174088.1227
151098,89522.8922
151099,-1603.530886
151100,37176.00279
151101,5422.951102
151102,109772.1889
151103,197199.9406
151104,9471.455111
151105,27603.56248
151106,109106.4092
151107,105134.5284
151108,209148.0187
151109,22542.82193
151110,138241.2799
151111,6842.075038
151112,-61891.5787
151113,128054.8509
151114,365554.8245
151115,53731.64143
151116,14106.08241
151117,77910.94165
151118,170951.1349
151119,-16987.80055
151120,240729.7317
151121,239837.4281
151122,158012.0554
151123,-3538.810291
151124,7047.83542
151125,98586.54809
151126,73054.14884
151127,47258.47576
151128,89003.37406
151129,-11495.98174
151130,86103.8075
151131,126865.7478
151132,41775.03999
151133,139765.1684
151134,195852.7262
151135,190958.2402
151136,76238.73345
151137,152291.5577
151138,63910.33587
151139,78168.21251
151140,192863.8975
151141,4879.505653
151142,146234.1676
151143,47834.92614
151144,-7320.667978
151145,94072.32156
151146,69697.40463
151147,160900.5451
151148,437702.3054
151149,191580.1554
151150,-44013.52239
151151,66989.53884
151152,134058.3733
151153,189916.6906
151154,114856.2253
151155,129301.6761
151156,30203.11662
151157,-32593.15093
151158,112765.2229
151159,240944.7673
151160,161670.3831
151161,232935.5194
151162,183401.7525
151163,13001.2515
151164,-7959.477393
151165,121352.7543
151166,145253.3212
151167,305819.8288
151168,48062.73589
151169,122581.2311
151170,92118.15456
151171,-86638.03596
151172,-1943.821396
151173,29317.92969
151174,-2640.254736
151175,99324.35755
151176,119265.0067
151177,223416.7472
151178,5333.359844
151179,118795.4685
151180,14924.76239
151181,-10424.13204
151182,-44174.82756
151183,26266.67247
151184,-24150.94951
151185,21306.57833
151186,19614.11699
151187,-23570.93099
151188,193063.646
151189,162843.929
151190,92747.35447
151191,-57702.75758
151192,70355.25787
151193,64765.20417
151194,-14241.33488
151195,10214.4338
151196,167528.4833
151197,28778.63058
151198,34254.84084
151199,27014.64763
151200,52986.37073
151201,75431.45084
151202,100352.3616
151203,77630.61932
151204,103914.2486
151205,34435.73138
151206,324119.7276
151207,44311.9072
151208,58765.96132
151209,47188.43915
151210,70994.67855
151211,254702.7686
151212,202495.7364
151213,188821.4753
151214,382338.2367
151215,216620.3658
151216,65713.82486
151217,10750.00709
151218,37276.4657
151219,188625.8868
151220,198992.4837
151221,76268.22898
151222,197307.5452
151223,68162.25919
151224,9864.610898
151225,134273.7157
151226,217008.527
151227,176229.6518
151228,86385.55046
151229,100585.2677
151230,150608.1078
151231,111725.916
151232,-9014.485372
151233,-29335.77558
151234,580059.3161
151235,66218.55088
151236,249053.3723
151237,40007.74134
151238,1610.125731
151239,25673.60428
151240,88430.04476
151241,117863.9477
151242,-57488.64583
151243,206491.1172
151244,33695.6358
151245,258428.6604
151246,379751.6562
151247,57044.1966
151248,133079.0915
151249,132127.4648
151250,122634.0429
151251,141228.5711
151252,32323.20768
151253,156248.839
151254,72024.40594
151255,159435.3792
151256,116925.1316
151257,9323.279427
151258,190504.0318
151259,67048.77994
151260,22710.50505
151261,128102.978
151262,234947.8422
151263,96993.3773
151264,35276.41576
151265,82700.08225
151266,57104.43578
151267,208775.2285
151268,68755.17751
151269,72546.85216
151270,102599.2331
151271,-1942.495376
151272,121595.5781
151273,55493.83009
151274,269525.943
151275,-19256.58931
151276,75470.00308
151277,43764.20659
151278,215033.6718
151279,44779.30957
151280,138923.18
151281,-80459.1488
151282,5669.014657
151283,-25217.60609
151284,67278.86046
151285,-27169.92198
151286,30430.14414
151287,295298.0875
151288,17983.14317
151289,109474.8925
151290,57955.93416
151291,146427.8531
151292,22225.13542
151293,153673.2569
151294,-44833.18379
151295,-66578.22546
151296,143466.4293
151297,42220.43037
151298,50108.08495
151299,20131.607
151300,109306.4123
151301,-23520.93199
151302,143101.2529
151303,140909.764
151304,-52791.72317
151305,163559.8782
151306,74976.49962
151307,157295.4955
151308,66078.29396
151309,183364.2921
151310,8973.602725
151311,152451.2885
151312,139924.5898
151313,21802.41383
151314,37034.50327
151315,87667.95825
151316,63683.91063
151317,420823.3554
151318,23549.98178
151319,38971.74296
151320,123810.7582
151321,73394.24858
151322,-10001.16586
151323,6342.176703
151324,303238.5487
151325,304303.8377
151326,135709.7628
151327,130105.6716
151328,115372.7172
151329,152518.6578
151330,-4290.093012
151331,111027.648
151332,90163.87253
151333,83062.67329
151334,75142.30344
151335,10608.54645
151336,50968.43468
151337,33573.82132
151338,-24419.62285
151339,-59172.07394
151340,108312.7989
151341,161322.6248
151342,-10623.46679
151343,232312.0744
151344,49441.5556
151345,-77637.20727
151346,65254.43448
151347,109449.3552
151348,92984.07735
151349,40295.23288
151350,241054.4077
151351,126436.3561
151352,365827.9786
151353,215319.694
151354,36908.65548
151355,35732.62192
151356,-47596.73441
151357,13439.99598
151358,88399.99207
151359,-41334.99247
151360,134248.9105
151361,273468.3545
151362,110948.3166
151363,126284.2598
151364,48132.56821
151365,3680.155111
151366,31446.94637
151367,25098.5919
151368,423197.0909
151369,169630.6081
151370,147637.228
151371,214655.8577
151372,113757.1608
151373,70328.17899
151374,-34767.05056
151375,79077.68549
151376,101625.7462
151377,-31786.56822
151378,623986.823
151379,170531.1694
151380,88287.52868
151381,332413.552
151382,219412.4529
151383,52137.89849
151384,29854.2571
151385,157382.6347
151386,76024.69528
151387,266317.4911
151388,45399.08672
151389,36163.94231
151390,288069.2819
151391,209478.6901
151392,12229.71265
151393,-1402.936337
151394,32206.90614
151395,137765.7156
151396,48965.78293
151397,122070.384
151398,44395.96486
151399,111168.2157
151400,48477.25116
151401,47182.33899
151402,44616.14159
151403,189585.5534
151404,206606.3505
151405,69399.09891
151406,-51096.6408
151407,100165.7948
151408,111892.7246
151409,-54725.31142
151410,240674.3943
151411,145688.2657
151412,92169.13204
151413,17395.00798
151414,109630.4773
151415,-25179.40521
151416,204376.3636
151417,93094.12837
151418,79606.36602
151419,35558.65679
151420,18841.34986
151421,336760.7112
151422,-89239.30228
151423,-2954.834513
151424,163982.7202
151425,210319.9289
151426,207429.9079
151427,102693.6487
151428,165015.2765
151429,86739.29015
151430,387778.7842
151431,106114.3956
151432,24568.06334
151433,21195.53469
151434,170005.9397
151435,88333.58219
151436,5932.686509
151437,134673.9375
151438,281586.9711
151439,26740.76595
151440,84684.45193
151441,57116.2468
151442,61935.91319
151443,292050.294
151444,52557.3349
151445,77056.36338
151446,146967.0885
151447,-47355.37135
151448,34354.09715
151449,102545.9271
151450,152464.0412
151451,587509.1358
151452,-51582.78059
151453,175241.6729
151454,92012.32039
151455,229586.4936
151456,99826.12776
151457,349198.6514
151458,128442.2935
151459,61398.65482
151460,-8967.529567
151461,248658.2441
151462,89746.7754
151463,64545.77762
151464,719304.7178
151465,16536.18372
151466,339954.8641
151467,169358.7537
151468,64908.82361
151469,177446.2097
151470,78412.48693
151471,124094.7913
151472,79677.31238
151473,42019.3535
151474,73057.5575
151475,93454.30097
151476,73205.58705
151477,-20854.66262
151478,226368.7361
151479,609096.5224
151480,103515.968
151481,139646.9343
151482,44763.58663
151483,93987.38735
151484,372324.7001
151485,-8116.674457
151486,46939.08218
151487,6694.323499
151488,-514.5640227
151489,-4863.243168
151490,-2692.197518
151491,34895.16538
151492,97466.61858
151493,20326.969
151494,28331.65313
151495,127345.8969
151496,72770.19429
151497,30936.41649
151498,149280.8421
151499,439974.0504
151500,8161.622308
151501,61594.52718
151502,234701.6499
151503,9290.710355
151504,-20620.4741
151505,21351.3641
151506,287078.8338
151507,55797.27851
151508,211719.7424
151509,334928.6815
151510,-54877.71388
151511,-39672.68057
151512,-8335.093475
151513,273635.9378
151514,122668.2089
151515,111942.3376
151516,310566.2814
151517,87020.91208
151518,120503.0254
151519,154313.9944
151520,54415.47276
151521,34326.95548
151522,98214.39978
151523,54005.04259
151524,29879.90403
151525,305706.6737
151526,31497.44589
151527,2902.654103
151528,122536.7773
151529,198685.7412
151530,433207.0358
151531,94623.61143
151532,-102994.073
151533,17380.53073
151534,210509.545
151535,53343.17559
151536,69924.23694
151537,640.9083734
151538,262802.9668
151539,16212.80695
151540,42686.42426
151541,-6529.762563
151542,2963.564364
151543,217936.7041
151544,318302.9739
151545,123388.1133
151546,48915.7111
151547,56668.83785
151548,5272.263094
151549,84657.0894
151550,151299.2689
151551,114227.3247
151552,154966.3137
151553,88848.46463
151554,380688.6942
151555,460745.0162
151556,138283.0927
151557,341331.4105
151558,144071.6378
151559,127879.2286
151560,125092.1752
151561,6000.044143
151562,123815.7333
151563,115887.5523
151564,71954.56144
151565,289907.454
151566,90209.9899
151567,107047.3029
151568,15081.68767
151569,55098.29665
151570,-30802.72595
151571,-2441.369472
151572,-23923.40926
151573,-6750.355746
151574,169996.2863
151575,101908.2588
151576,112195.3548
151577,339938.126
151578,-6165.164655
151579,150807.4726
151580,1294.109967
151581,145960.2887
151582,123526.603
151583,47320.05973
151584,16050.089
151585,248303.63
